total_epoch,confidence_threshold,iou_threshold,precision,recall,accuracy,f1
50,0.7,0.7,0.9645554909936084,0.6429124709527498,0.6280741581536133,0.7715547292586568
50,0.7,0.8,0.9713400464756003,0.41304347826086957,0.40807028961926456,0.57961636237578
50,0.7,0.9,0.9735294117647059,0.08244084682440847,0.08225646123260437,0.15200918484500575
50,0.8,0.6,0.9631036353771025,0.760822974710673,0.7392753019575177,0.850095785440613
50,0.8,0.7,0.96751329001772,0.65625,0.6421011368090944,0.7820482215325854
50,0.8,0.8,0.97339593114241,0.4242837653478854,0.4194200944032367,0.5909738717339668
50,0.8,0.9,0.9735294117647059,0.08498074454428754,0.08478483606557377,0.1563164108618654
50,0.9,0.6,0.9697661152310325,0.7498897220996912,0.7327586206896551,0.845771144278607
50,0.9,0.7,0.9723076923076923,0.657511444028298,0.6454248366013072,0.7845084409136047
50,0.9,0.8,0.9759422614274258,0.4352646638054363,0.4306440198159943,0.6020281968835024
50,0.9,0.9,0.9732142857142857,0.08771459227467811,0.0875033449290875,0.1609251968503937
60,0.7,0.6,0.9578833693304536,0.7590928540864356,0.734575569358178,0.8469801862019575
60,0.7,0.7,0.9617422012948793,0.6528166200559329,0.6362928348909658,0.777724892908139
60,0.7,0.8,0.9692429022082019,0.4152027027027027,0.40980326775591863,0.5813623462630085
60,0.7,0.9,0.9775910364145658,0.08944131214761661,0.08925831202046036,0.16388823667527588
60,0.8,0.6,0.9633943427620633,0.7581841990397207,0.7369537547730165,0.8485588666340986
60,0.8,0.7,0.96690734055355,0.6577977896029472,0.6433146517213771,0.7829476248477466
60,0.8,0.8,0.972,0.4226086956521739,0.4175257731958763,0.5890909090909091
60,0.8,0.9,0.980225988700565,0.09133982627007108,0.09117183394640042,0.16710811461594027
60,0.9,0.6,0.9686204854943754,0.7267880941803643,0.7100694444444444,0.8304568527918782
60,0.9,0.7,0.9707936507936508,0.6446037099494097,0.6323407775020679,0.7747656447935141
60,0.9,0.8,0.9750830564784053,0.42551649148242116,0.42093940480458947,0.5924804441079989
60,0.9,0.9,0.9855907780979827,0.09393023894534469,0.09380142622051563,0.1715145436308927
70,0.7,0.6,0.9644750795334041,0.7620444072056975,0.741238793806031,0.8513924643107886
70,0.7,0.7,0.9648212226066898,0.6573673870333988,0.6419800460475825,0.7819584014956765
70,0.7,0.8,0.9671104150352389,0.4088050314465409,0.40319947763630426,0.5746859004187994
70,0.7,0.9,0.9757412398921833,0.09141414141414142,0.09120685311161501,0.16716693604248442
70,0.8,0.6,0.9684782608695652,0.7674418604651163,0.7487394957983193,0.8563190773666507
70,0.8,0.7,0.9688784497944803,0.6696428571428571,0.6555423122765197,0.7919366450683946
70,0.8,0.8,0.9698173153296267,0.4177215189873418,0.41236068895643363,0.5839311334289814
70,0.8,0.9,0.978319783197832,0.09393702836325787,0.09374188522461699,0.17141500474833807
70,0.9,0.6,0.971561230412072,0.7393992932862191,0.7237354085603113,0.8397291196388262
70,0.9,0.7,0.972101673899566,0.6593776282590412,0.6471316549731737,0.7857679779503883
70,0.9,0.8,0.9752270850536746,0.4225402504472272,0.41805309734513274,0.5896155766350474
70,0.9,0.9,0.9779005524861878,0.09656301145662848,0.09635274904735983,0.17576961271102284
80,0.7,0.6,0.9655358104469575,0.7695278969957081,0.7489557226399332,0.8564604728922857
80,0.7,0.7,0.9682912507339988,0.661186848436247,0.6471742543171115,0.7857993805098881
80,0.7,0.8,0.97265625,0.42404632152588556,0.41905082463816895,0.5906072106261859
80,0.7,0.9,0.9739130434782609,0.08622016936104696,0.08602150537634409,0.15841584158415842
80,0.8,0.6,0.9683860232945092,0.7631118881118881,0.7445628997867804,0.8535810315326327
80,0.8,0.7,0.9712057588482303,0.6654336210439786,0.6525594518339379,0.7897560975609756
80,0.8,0.8,0.9746434231378764,0.4309740714786265,0.4261954261954262,0.597667638483965
80,0.8,0.9,0.976401179941003,0.08708234675085504,0.0868994486741927,0.15990338164251208
80,0.9,0.6,0.9733885274985216,0.7328584149599288,0.7184635530336098,0.8361696723393447
80,0.9,0.7,0.9753787878787878,0.6549385332768122,0.6442869057547956,0.7836672584326655
80,0.9,0.8,0.9762295081967213,0.43578485181119647,0.43120926864590875,0.6025803187452567
80,0.9,0.9,0.9791666666666666,0.09040945314646881,0.0902358749314317,0.16553459119496855
90,0.7,0.6,0.9688022284122563,0.7650681918169819,0.7466723915843709,0.8549655850540806
90,0.7,0.7,0.9692214846107423,0.6647350993377483,0.6509931090393191,0.788607905720599
90,0.7,0.8,0.9728171334431631,0.4104970455335419,0.40584192439862543,0.5773649474456123
90,0.7,0.9,0.9702380952380952,0.08628904182106935,0.08606124604012672,0.1584832280019446
90,0.8,0.6,0.9717416378316033,0.7498887405429462,0.7338850174216028,0.84652097462949
90,0.8,0.7,0.9732919254658385,0.659234328986117,0.6475206611570248,0.7860546777025332
90,0.8,0.8,0.9748533109807209,0.4143213395083719,0.40994007754670425,0.5815
90,0.8,0.9,0.972809667673716,0.08726287262872628,0.08705055420383888,0.16015916438696842
90,0.9,0.6,0.9743107769423559,0.7004504504504504,0.6877487837240159,0.8149895178197065
90,0.9,0.7,0.9765572672471534,0.6260197509660799,0.616751269035533,0.7629513343799058
90,0.9,0.8,0.9788359788359788,0.41126343090033346,0.40763863385971355,0.5791807983302896
90,0.9,0.9,0.9783950617283951,0.08990357345433919,0.08972544579677329,0.16467532467532467
100,0.7,0.6,0.9619415333701048,0.71446128635805,0.6948207171314741,0.8199341795956746
100,0.7,0.7,0.964869775893398,0.6094108645753634,0.5961826347305389,0.747010550996483
100,0.7,0.8,0.9704433497536946,0.38514173998044965,0.38067632850241545,0.5514345696291113
100,0.7,0.9,0.9553571428571429,0.08081570996978851,0.08051166290443942,0.149025069637883
100,0.8,0.6,0.9636570130607609,0.7233589087809037,0.704149377593361,0.8263939615290966
100,0.8,0.7,0.9658597144630664,0.6211576846307385,0.6078125,0.7560738581146744
100,0.8,0.8,0.9708576186511241,0.39727427597955706,0.3925925925925926,0.5638297872340425
100,0.8,0.9,0.954954954954955,0.08318074810358357,0.08285565398645128,0.1530317613089509
100,0.9,0.6,0.9712889431887599,0.6976744186046512,0.6835769561478934,0.8120531154239019
100,0.9,0.7,0.9722589167767504,0.6115496468633154,0.6010616578195181,0.7508288701861769
100,0.9,0.8,0.9749568221070811,0.40670028818443804,0.40249554367201423,0.5739705134722929
100,0.9,0.9,0.96,0.08606896551724139,0.08576140736668499,0.1579746835443038
